685.6900,101.2160,0.0190,694021739710000,0.0000,0.5060
685.6290,100.7490,0.0480,694021739783100,0.0000,0.5060
685.5680,100.3600,0.0800,694021739785700,0.0000,0.5060
685.5680,100.0490,0.1130,694021739786600,0.0000,0.5060
685.5680,99.7890,0.1440,694021756442900,0.0000,0.5060
685.5680,99.5820,0.1730,694021756584100,0.0000,0.5060
685.5680,99.1920,0.2270,694021772766600,0.0000,0.5060
685.6290,98.9850,0.2770,694021772901600,0.0000,0.5060
685.6900,98.8290,0.3240,694021788965100,0.0000,0.5060
686.0560,99.6850,0.4570,694021821101800,0.0000,0.5060
686.2700,100.3080,0.4790,694021821203600,0.0000,0.5060
686.4220,101.0610,0.5000,694021821206200,0.0000,0.5060
686.6350,101.9170,0.5220,694021837296900,0.0000,0.5060
686.9710,103.1880,0.5420,694021837434500,0.0000,0.5060
687.1540,104.5890,0.5620,694021837447800,0.0000,0.5060
687.5500,106.0160,0.5800,694021837448900,0.0000,0.5060
687.9770,107.6250,0.5980,694021853462100,0.0000,0.5060
688.4040,109.2590,0.6150,694021853618100,0.0000,0.5060
688.8610,111.0760,0.6310,694021853620600,0.0000,0.5060
689.9290,114.3970,0.6460,694021853621500,0.0000,0.5060
690.5690,116.8880,0.6610,694021869404700,0.0000,0.5060
691.4230,120.0790,0.6750,694021869531300,0.0000,0.5060
692.0630,122.5440,0.6890,694021869533800,0.0000,0.5060
692.5510,124.6710,0.7020,694021886185700,0.0000,0.5060
692.7640,126.5390,0.7140,694021886352600,0.0000,0.5060
692.8560,128.5630,0.7250,694021886355200,0.0000,0.5060
692.8250,130.7430,0.7360,694021886356100,0.0000,0.5060
692.2760,134.8420,0.7460,694021902647100,0.0000,0.5060
690.9650,140.0050,0.7560,694021902785800,0.0000,0.5060
689.9900,143.2490,0.7650,694021919199200,0.0000,0.4890
687.7940,147.4780,0.7740,694021919295000,0.0000,0.4890
685.2020,151.2660,0.7820,694021919297400,0.0000,0.4890
682.4280,154.7170,0.7910,694021919298500,0.0000,0.4890
679.2260,157.9600,0.7980,694021919299600,0.0000,0.4890
675.8720,161.1510,0.8050,694021935649600,0.0000,0.4890
672.4570,164.3170,0.8110,694021935848800,0.0000,0.4890
668.6150,167.3520,0.8170,694021952536700,0.0180,0.4900
664.8950,170.2840,0.8230,694021952633300,0.0180,0.4900
660.9930,173.2160,0.8280,694021952744300,0.0350,0.4900
656.9680,175.9660,0.8330,694021952748400,0.0350,0.4900
652.7290,178.6390,0.8380,694021952749500,0.0350,0.4900
648.3080,181.3110,0.8430,694021969233700,0.0350,0.4900
644.1010,183.9060,0.8470,694021969341600,0.0350,0.4900
639.8620,186.2670,0.8510,694021969343900,0.0350,0.4900
635.3800,188.4460,0.8530,694021969345000,0.0350,0.4900
630.8370,190.3660,0.8510,694021985455100,0.0350,0.4900
627.6350,191.6380,0.8410,694021985547700,0.0360,0.4720
624.4030,192.8570,0.8230,694022001598800,0.0350,0.4550
620.9880,193.7650,0.7960,694022001719100,0.0530,0.4550
617.4210,194.4660,0.7770,694022001721000,0.0700,0.4550
614.8600,194.5700,0.7420,694022001721800,0.0700,0.4550
612.8170,194.4660,0.6190,694022001722400,0.0700,0.4550
611.1700,194.2060,0.5150,694022018568100,0.0880,0.4540
609.6460,193.7140,0.4290,694022018679300,0.0880,0.4540
645.5950,121.1430,0.0120,694022265292100,0.0360,0.4720
646.0210,120.5720,0.0410,694022265311100,0.0360,0.4720
646.3570,119.9750,0.0770,694022265312800,0.0360,0.4720
646.7840,119.4560,0.1160,694022265313600,0.0360,0.4720
647.1500,118.9110,0.1560,694022280913900,0.0360,0.4720
647.5160,118.3920,0.1960,694022281024500,0.0360,0.4720
647.7290,117.9510,0.2350,694022298043900,0.0360,0.4720
647.8810,117.5880,0.2730,694022298147700,0.0360,0.4720
648.0640,117.3030,0.3070,694022298150700,0.0360,0.4720
648.1560,117.0430,0.3390,694022298151500,0.0360,0.4720
648.2170,116.8360,0.3680,694022298152100,0.0360,0.4720
648.0640,116.5760,0.4190,694022313971500,0.0360,0.4720
647.4550,116.6280,0.4630,694022330448400,0.0360,0.4720
646.8450,116.8880,0.4830,694022330512700,0.0360,0.4720
645.5030,117.4320,0.5010,694022330514700,0.0360,0.4720
644.0090,118.1590,0.5190,694022346574400,0.0360,0.4720
641.1430,119.7680,0.5350,694022346670500,0.0360,0.4720
637.1180,122.0510,0.5510,694022363464400,0.0360,0.4720
634.7400,123.7630,0.5670,694022363555000,0.0360,0.4720
632.1180,125.5790,0.5820,694022363557200,0.0360,0.4720
629.7700,127.4480,0.5970,694022363558000,0.0360,0.4720
627.5440,129.2900,0.6110,694022363558600,0.0360,0.4720
626.1410,130.7950,0.6250,694022380026800,0.0360,0.4720
625.1350,132.0140,0.6380,694022380099600,0.0360,0.4720
624.4030,133.1300,0.6510,694022380101700,0.0360,0.4720
623.8240,134.3230,0.6630,694022380102400,0.0360,0.4720
623.4280,135.4390,0.6740,694022396470700,0.0360,0.4720
623.3970,136.5030,0.6860,694022396525400,0.0360,0.4720
623.6110,137.4110,0.6970,694022412866600,0.0360,0.4720
624.1290,138.5260,0.7070,694022412943400,0.0360,0.4720
625.0440,139.5900,0.7170,694022412945500,0.0360,0.4720
626.2630,140.4460,0.7270,694022412946200,0.0360,0.4720
629.3120,141.8740,0.7360,694022412946900,0.0360,0.4720
631.4770,142.6260,0.7440,694022429395800,0.0360,0.4720
633.3370,142.9890,0.7520,694022429514100,0.0180,0.4730
635.2280,143.1450,0.7590,694022446308600,0.0180,0.4730
637.0270,143.1970,0.7650,694022446408300,0.0180,0.4730
638.8870,143.0930,0.7710,694022446410300,0.0360,0.4720
640.5030,142.8330,0.7770,694022446411100,0.0360,0.4720
641.9660,142.4180,0.7810,694022462453000,0.0360,0.4720
643.4300,141.7700,0.7860,694022462531100,0.0360,0.4720
644.5270,141.0170,0.7900,694022462532500,0.0360,0.4720
