657.8140,131.1180,0.3320,13461071444400,0.0000,0.5060
657.0000,130.9720,0.4960,13461087363600,0.0000,0.5060
656.1860,131.1180,0.5320,13461103533900,0.0000,0.5060
655.5000,131.2630,0.5480,13461103578000,0.0000,0.5060
654.4290,131.4090,0.5620,13461103580100,0.0000,0.5060
653.4860,131.5550,0.5750,13461103581200,0.0000,0.5060
652.5000,131.7740,0.5860,13461120554800,0.0000,0.5060
651.6860,132.0300,0.5970,13461120607200,0.0000,0.5060
650.7000,132.2490,0.6060,13461137433000,0.0000,0.5060
649.8000,132.4680,0.6150,13461137457100,0.0000,0.5060
648.6860,132.6870,0.6230,13461137458500,0.0000,0.5060
647.7860,132.9050,0.6300,13461137459300,0.0000,0.5060
646.8000,133.0510,0.6370,13461137460000,0.0000,0.5060
645.9860,133.1970,0.6430,13461153559800,0.0000,0.5060
645.3860,133.3070,0.6480,13461153605400,0.0000,0.5060
644.8710,133.3800,0.6540,13461170542000,0.0000,0.5060
644.2710,133.4530,0.6580,13461170591300,0.0000,0.5060
643.8000,133.4530,0.6630,13461170595300,0.0000,0.5060
643.4140,133.4530,0.6660,13461170601100,0.0000,0.5060
643.1140,133.4530,0.6700,13461186595400,0.0000,0.5060
642.6860,133.3070,0.6750,13461186645500,0.0000,0.5060
642.5570,132.9050,0.6800,13461202621600,0.0000,0.5060
642.6860,132.3220,0.6840,13461218784800,0.0000,0.5410
643.1140,131.7010,0.6860,13461218818700,0.0000,0.5590
643.4140,131.2630,0.6870,13461218821000,0.0000,0.5590
643.8860,130.9720,0.6880,13461235794700,0.0000,0.5590
644.4000,130.6800,0.6880,13461235817800,0.0000,0.5590
645.0860,130.2780,0.6890,13461251844900,0.0000,0.5590
645.8140,129.9860,0.6890,13461251876400,0.0000,0.5590
646.3710,129.7680,0.6890,13461251878200,0.0000,0.5590
647.0140,129.5490,0.6890,13461251879200,0.0000,0.5590
647.4860,129.4760,0.6890,13461268843400,0.0000,0.5590
648.0860,129.4030,0.6890,13461268865200,0.0000,0.5590
648.5140,129.4760,0.6880,13461268866600,0.0000,0.5590
648.7710,129.4760,0.6880,13461285791600,0.0000,0.5590
